age_actual,proxy_age,proxy_age_status,prob_female,prob_male,prob_female_age,prob_male_age,proxy_gender,proxy_gender_status,proxy_gender_method,gender_threshold,bisgAian,bisgApi,bisgBlack,bisgHispanic,bisgMulti,bisgWhite,prob_minority,proxy_minority,proxy_race,proxy_race_method,race_threshold,proxy_race_status
33.0,<62,Unprotected,0.0031360250882007056,0.9968639749117992,0.0,1.0,Male,Unprotected,firstname_age,0.8,0.0008181367457625079,0.0008312840435947743,0.16788454757894866,0.004616802956217722,0.01093467525293408,0.8149145534225423,0.18508544657745774,low,White,bisg,0.0,Unprotected
25.0,<62,Unprotected,0.0039618461076270225,0.9960381538923728,0.0019677292404565133,0.9980322707595436,Male,Unprotected,firstname_age,0.8,0.0030124257330886414,0.0008386606092742464,0.8178252445024536,0.0100826677667015,0.006316457991234259,0.1619245433972478,0.8380754566027523,high,Black,bisg,0.0,Protected
41.0,<62,Unprotected,0.0051796904295765,0.9948203095704236,0.00559268127077154,0.9944073187292284,Male,Unprotected,firstname_age,0.8,0.003665440859119389,9.5024577916815e-05,0.004938873770871956,0.0014404857991389957,0.003554450050123687,0.986305724942829,0.013694275057170843,low,White,bisg,0.0,Unprotected
46.0,<62,Unprotected,0.0068682052871818465,0.9931317947128182,0.00860446356547459,0.9913955364345254,Male,Unprotected,firstname_age,0.8,0.004517161934304921,0.00043621550650388045,0.04550060323788514,0.0037783255779007077,0.010540296714974287,0.9352273970284309,0.06477260297156893,low,White,bisg,0.0,Unprotected
39.0,<62,Unprotected,0.06684530917775901,0.933154690822241,0.0226628895184136,0.9773371104815864,Male,Unprotected,firstname_age,0.8,0.003850253168261998,0.0005732425983439235,0.897224936336326,0.006763012828629278,0.005799352901879584,0.08578920216655929,0.9142107978334408,high,Black,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
65.0,62+,Protected,0.0033339039467427485,0.9966660960532572,0.0012590172859670613,0.9987409827140328,Male,Unprotected,firstname_age,0.8,0.0032864506144090985,0.0004866910186105319,0.009006475431753822,0.005672087114462147,0.0119163932784794,0.9696319025422849,0.030368097457714998,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
50.0,<62,Unprotected,0.0006707807888382077,0.9993292192111618,0.0,1.0,Male,Unprotected,firstname_age,0.8,0.007045448057434865,0.0013824388962188742,0.008659704116792233,0.006664574427424839,0.007344109255383921,0.9689037252467454,0.031096274753254733,low,White,bisg,0.0,Unprotected
33.0,<62,Unprotected,0.0047747406635592965,0.9952252593364408,0.007753573500712063,0.992246426499288,Male,Unprotected,firstname_age,0.8,0.006224456468423441,0.0007723301289166332,0.06978606131648167,0.0053997890206339974,0.010547113438545957,0.9072702496269982,0.0927297503730017,low,White,bisg,0.0,Unprotected
43.0,<62,Unprotected,0.004222974444384436,0.9957770255556156,0.005864133801362792,0.9941358661986373,Male,Unprotected,firstname_age,0.8,0.002772972560427798,0.0002763298303451103,0.15250269916915277,0.002946211478230258,0.005519438040474202,0.8359823489213699,0.16401765107863014,low,White,bisg,0.0,Unprotected
72.0,62+,Protected,0.00492532738629998,0.9950746726137,0.00355202674467196,0.996447973255328,Male,Unprotected,firstname_age,0.8,0.0032318805630253272,0.0004856675977212492,0.020108111265930064,0.006802710126340319,0.0066566035034608005,0.9627150269435224,0.03728497305647776,low,White,bisg,0.0,Unprotected
33.0,<62,Unprotected,1.0,0.0,1.0,0.0,Female,Protected,firstname_age,0.8,0.0010240055968927598,0.0009829404779635495,0.5637062429861134,0.005585313204139781,0.008713691485372769,0.4199878062495177,0.5800121937504823,low,Black,bisg,0.0,Protected
37.0,<62,Unprotected,0.9970853670883189,0.0029146329116812053,0.9968684759916492,0.003131524008350731,Female,Protected,firstname_age,0.8,0.0030465759556864433,0.0002868370705189353,0.237961185957241,0.002617186861993267,0.005633489421359798,0.7504547247332005,0.24954527526679945,low,White,bisg,0.0,Unprotected
34.0,<62,Unprotected,0.01842261618010727,0.9815773838198928,0.062241887905604726,0.9377581120943952,Male,Unprotected,firstname_age,0.8,0.004461287055759654,0.0020199051246051225,0.033463132627799534,0.009693342620021935,0.006980788334425932,0.9433815442373881,0.05661845576261218,low,White,bisg,0.0,Unprotected
47.0,<62,Unprotected,0.9966939668448944,0.0033060331551055546,0.9966813274690124,0.003318672530987605,Female,Protected,firstname_age,0.8,0.0026108787444090948,0.0038738550716171266,0.16880971602964373,0.0056202885477476,0.00892376949234503,0.8101614921142375,0.18983850788576256,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
18.0,<62,Unprotected,1.0,0.0,1.0,0.0,Female,Protected,firstname_age,0.8,0.00018007102003693258,0.9782033308853767,0.002995494119642678,0.008223083087311102,0.0070596357075515,0.0033383851800810275,0.996661614819919,high,Api,bisg,0.0,Protected
70.0,62+,Protected,0.9964029247491858,0.003597075250814247,1.0,0.0,Female,Protected,firstname_age,0.8,0.0007157563665484045,0.00042136871474969696,0.9120778950912424,0.004680201323642091,0.004251005514720548,0.07785377298909694,0.9221462270109032,high,Black,bisg,0.0,Protected
48.0,<62,Unprotected,0.006080081375994082,0.993919918624006,0.008946322067594433,0.9910536779324056,Male,Unprotected,firstname_age,0.8,0.003259478668945316,0.005474608229406091,0.7521349607690668,0.028010151227081108,0.008677757739549034,0.2024430433659515,0.7975569566340484,low,Black,bisg,0.0,Protected
59.0,<62,Unprotected,0.008887786107393743,0.9911122138926064,0.007764836383804771,0.9922351636161952,Male,Unprotected,firstname_age,0.8,0.0015155266550264453,0.0013369825503661667,0.00014438238977208966,0.005858507093049612,0.0020791053790069477,0.9890654959327786,0.010934504067221261,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
57.0,<62,Unprotected,0.997746646455756,0.002253353544243965,0.9974732520036322,0.0025267479963678,Female,Protected,firstname_age,0.8,0.0037319935178719006,0.0007626149515485816,0.0016789244456441015,0.0033806735134892965,0.0054784997332721665,0.9849672938381739,0.015032706161826047,low,White,bisg,0.0,Unprotected
48.0,<62,Unprotected,1.0,0.0,1.0,0.0,Female,Protected,firstname_age,0.8,0.0006477031220302712,0.005301816852316486,0.005054744575181341,0.9787300370029792,0.0009974813792788086,0.009268217068213892,0.9907317829317861,high,Hispanic,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
35.0,<62,Unprotected,0.004462673994143367,0.9955373260058566,0.008264462809917356,0.9917355371900828,Male,Unprotected,firstname_age,0.8,0.0038049932658265396,0.0023406010638779436,0.44735280384475595,0.015960210664807364,0.014089901165060236,0.5164514899956719,0.483548510004328,low,White,bisg,0.0,Unprotected
39.0,<62,Unprotected,0.014910346446285075,0.9850896535537148,0.019376181474480152,0.9806238185255198,Male,Unprotected,firstname_age,0.8,0.0008516615417691725,0.01729294220228463,0.01346605969004639,0.9012227403555705,0.003530606808134865,0.06363598940219431,0.9363640105978056,high,Hispanic,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
71.0,62+,Protected,0.005114682116176246,0.9948853178838236,0.0040870616686819825,0.995912938331318,Male,Unprotected,firstname_age,0.8,0.0012960181980285518,0.0015759473770279471,0.00024219132019329248,0.0034626326502210435,0.00697326323792568,0.9864499472166034,0.013550052783396514,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
88.0,62+,Protected,0.003975827657169774,0.9960241723428302,0.0065718261945260535,0.9934281738054742,Male,Unprotected,firstname_age,0.8,0.0013613868919891121,0.0006942751137773062,0.754252786251358,0.004705645455152958,0.007846118836515613,0.23113978745120703,0.7688602125487931,low,Black,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
61.0,<62,Unprotected,0.9973025504367501,0.002697449563249937,0.9978943146495538,0.0021056853504462045,Female,Protected,firstname_age,0.8,0.0022670345717081997,0.0009264168330328373,0.212050351082658,0.005631823344334384,0.006266318426850635,0.772858055741416,0.22714194425858403,low,White,bisg,0.0,Unprotected
35.0,<62,Unprotected,0.00419090337515423,0.9958090966248456,0.00658312640757637,0.9934168735924236,Male,Unprotected,firstname_age,0.8,0.008877517972457989,0.0006901023944947385,0.10891681107897823,0.004190487770957573,0.013106602083040186,0.8642184787000712,0.1357815212999287,low,White,bisg,0.0,Unprotected
34.0,<62,Unprotected,0.0,1.0,0.0,1.0,Male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,bisg,0.0,Unknown
21.0,<62,Unprotected,0.9906542056074766,0.009345794392523364,0.9775051124744376,0.022494887525562373,Female,Protected,firstname_age,0.8,0.0038763044818296414,0.0009399698635488429,0.3484586406271348,0.004828527129973013,0.007790474004539763,0.634106083892974,0.365893916107026,low,White,bisg,0.0,Unprotected
52.0,<62,Unprotected,0.8273972602739726,0.1726027397260274,,,Unknown,Unknown,firstname_age,0.8,0.00018007102003693258,0.9782033308853767,0.002995494119642678,0.008223083087311102,0.0070596357075515,0.0033383851800810275,0.996661614819919,high,Api,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
41.0,<62,Unprotected,0.0036696242097372643,0.9963303757902628,0.006201588391018727,0.9937984116089812,Male,Unprotected,firstname_age,0.8,0.010824160679885187,0.003913053661724881,0.053662948478765043,0.004564192451986675,0.012001696357685247,0.9150339483699529,0.08496605163004704,low,White,bisg,0.0,Unprotected
28.0,<62,Unprotected,0.5532286212914486,0.4467713787085515,0.44,0.56,Unknown,Unknown,firstname_age,0.8,0.0004210204166931025,0.9355809228787779,0.0005134576748469609,0.007271937151707297,0.020599053610343955,0.035613608267630735,0.9643863917323693,high,Api,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
26.0,<62,Unprotected,0.9275690642502044,0.07243093574979548,0.9745069745069744,0.02549302549302549,Female,Protected,firstname_age,0.8,0.0009672011938707956,0.000259153473844258,0.9067182997583019,0.007535373435667308,0.004847268486977247,0.07967270365133867,0.9203272963486615,high,Black,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
66.0,62+,Protected,0.005927590614820007,0.99407240938518,0.0036016567621105712,0.9963983432378896,Male,Unprotected,firstname_age,0.8,0.004978891859454644,0.0002518412711724104,0.0007950128089851072,0.0030758956499985107,0.00735293557560589,0.9835454228347835,0.01645457716521656,low,White,bisg,0.0,Unprotected
43.0,<62,Unprotected,0.02012158176140412,0.9798784182385959,0.02864394488759972,0.9713560551124004,Male,Unprotected,firstname_age,0.8,0.0017439553130500832,0.002009022814236436,0.0016409292946843572,0.005728134207550217,0.0027974270107906174,0.9860805313596882,0.01391946864031171,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
54.0,<62,Unprotected,0.0034396596713741237,0.9965603403286258,0.002623725033616477,0.9973762749663836,Male,Unprotected,firstname_age,0.8,0.012877564930770866,0.006268215251831064,0.00442368899124205,0.005809747655491437,0.00881336766352215,0.9618074155071421,0.03819258449285756,low,White,bisg,0.0,Unprotected
22.0,<62,Unprotected,1.0,0.0,1.0,0.0,Female,Protected,firstname_age,0.8,0.002760349029215221,0.0010247070306555993,0.030065954662365946,0.006798662734919919,0.00815132134828835,0.9511990051945551,0.04880099480544504,low,White,bisg,0.0,Unprotected
44.0,<62,Unprotected,0.0036696242097372643,0.9963303757902628,0.005564936145924992,0.9944350638540748,Male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,bisg,0.0,Unknown
46.0,<62,Unprotected,0.9963795255930088,0.003620474406991261,0.9964453061883988,0.0035546938116012283,Female,Protected,firstname_age,0.8,0.006599660921321359,0.0001630168804773633,0.16735612126497926,0.002163283690299724,0.005872918739982661,0.8178449985029398,0.18215500149706038,low,White,bisg,0.0,Unprotected
31.0,<62,Unprotected,0.004462673994143367,0.9955373260058566,0.009411764705882352,0.9905882352941175,Male,Unprotected,firstname_age,0.8,0.010269713230338925,0.0003246722861026789,0.02641423659764371,0.0011501881358523497,0.004615027143855462,0.9572261626062071,0.042773837393793125,low,White,bisg,0.0,Unprotected
30.0,<62,Unprotected,0.005668088527592291,0.9943319114724076,0.009734181954324224,0.9902658180456758,Male,Unprotected,firstname_age,0.8,0.003007540891074569,0.0008596552616475194,0.07728636936874787,0.005988766855563224,0.006361621319221197,0.9064960463037457,0.09350395369625439,low,White,bisg,0.0,Unprotected
27.0,<62,Unprotected,0.007000616634625848,0.9929993833653742,0.003652214891611687,0.9963477851083884,Male,Unprotected,firstname_age,0.8,0.0015875717693568019,0.001063962034485607,0.0012537365015751634,0.004282303824330571,0.008238058340424535,0.9835743675298273,0.016425632470172678,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
27.0,<62,Unprotected,0.9991213355699337,0.0008786644300662992,1.0,0.0,Female,Protected,firstname_age,0.8,0.0019012066545371763,0.0003111642640785602,0.0009650010913753084,0.003006366672688543,0.003777976187325069,0.9900382851299955,0.009961714870004657,low,White,bisg,0.0,Unprotected
43.0,<62,Unprotected,0.030133105669603005,0.969866894330397,0.009687034277198213,0.9903129657228018,Male,Unprotected,firstname_age,0.8,0.003991306506367578,0.0005331535749471488,0.6533738716102654,0.01918690647909002,0.009875474013726475,0.31303928781560353,0.6869607121843966,low,Black,bisg,0.0,Protected
53.0,<62,Unprotected,0.9747795523216378,0.025220447678362214,0.9852941176470588,0.014705882352941175,Female,Protected,firstname_age,0.8,0.0,0.013307996875451613,0.04572374390606418,0.0061589077067290155,0.004722663852561656,0.9300866876591936,0.06991331234080647,low,White,bisg,0.0,Unprotected
46.0,<62,Unprotected,0.0049137431253035825,0.9950862568746964,0.0054054054054054074,0.9945945945945946,Male,Unprotected,firstname_age,0.8,0.005951361635183831,0.0006146688537020953,0.02876860936935756,0.0031982425632570105,0.007837247555119832,0.9536298700233796,0.04637012997662032,low,White,bisg,0.0,Unprotected
27.0,<62,Unprotected,0.0,1.0,0.0,1.0,Male,Unprotected,firstname_age,0.8,0.002155182325782878,0.004807478571275885,0.0008220397690767948,0.8919660949434665,0.0027201718507007017,0.09752903253969727,0.9024709674603028,high,Hispanic,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
37.0,<62,Unprotected,0.0033339039467427485,0.9966660960532572,0.006943450250536865,0.9930565497494632,Male,Unprotected,firstname_age,0.8,0.003794119034685761,0.002288016326740291,0.06835320544193045,0.019669382058917332,0.010371222940690223,0.895524054197036,0.10447594580296406,low,White,bisg,0.0,Unprotected
22.0,<62,Unprotected,0.1288782816229117,0.8711217183770883,0.0,1.0,Male,Unprotected,firstname_age,0.8,0.0043112972147288445,0.0077153121367861425,0.37243412362079903,0.04046129456690498,0.011951138388444773,0.5631268340723364,0.4368731659276638,low,White,bisg,0.0,Unprotected
36.0,<62,Unprotected,0.9953836219332916,0.004616378066708496,0.9959072305593452,0.004092769440654843,Female,Protected,firstname_age,0.8,0.0006487251422545533,0.003836197865399927,0.0037009549983817607,0.00505619647477929,0.00566243247910386,0.9810954930400807,0.018904506959919392,low,White,bisg,0.0,Unprotected
38.0,<62,Unprotected,0.9253131873386248,0.07468681266137515,1.0,0.0,Female,Protected,firstname_age,0.8,0.0036095686146070164,0.0020663834839696345,0.09720732453486693,0.017894353420080347,0.010558988376694256,0.8686633815697818,0.13133661843021818,low,White,bisg,0.0,Unprotected
46.0,<62,Unprotected,0.003973521684693347,0.9960264783153068,0.006282143089642601,0.9937178569103574,Male,Unprotected,firstname_age,0.8,0.0031820512163422414,0.0003743886342986579,0.004150888463177926,0.0036172197219430506,0.00629423634817467,0.9823812156160634,0.017618784383936548,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
30.0,<62,Unprotected,1.0,0.0,1.0,0.0,Female,Protected,firstname_age,0.8,0.0009857599752181063,0.0022245915358590934,0.9222615239433407,0.009466087726414224,0.006505070701765438,0.058556966117402555,0.9414430338825975,high,Black,bisg,0.0,Protected
60.0,<62,Unprotected,0.9983012457531144,0.0016987542468856172,1.0,0.0,Female,Protected,firstname_age,0.8,0.00446860676378729,0.009430740267313593,0.3392095254893309,0.058973698817405266,0.01162444942844789,0.576292979233715,0.42370702076628497,low,White,bisg,0.0,Unprotected
66.0,62+,Protected,0.030133105669603005,0.969866894330397,0.01182654402102497,0.988173455978975,Male,Unprotected,firstname_age,0.8,0.0004527735051161561,0.00019636656105524462,0.9547527107014371,0.00551804249145384,0.003063994577930357,0.03601611216300707,0.9639838878369927,high,Black,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
37.0,<62,Unprotected,0.0021831763901309907,0.997816823609869,0.0,1.0,Male,Unprotected,firstname_age,0.8,0.0009179870605755506,0.000575453673034609,0.0016812341932490157,0.0023729474610281786,0.005229492475123905,0.9892228851369887,0.010777114863011259,low,White,bisg,0.0,Unprotected
36.0,<62,Unprotected,0.9973364731199866,0.0026635268800134053,0.9961583430766658,0.00384165692333389,Female,Protected,firstname_age,0.8,0.0012290698680785467,0.0017861560828637062,0.00031370989454944007,0.008163430513042125,0.002836221227398323,0.9856714124140679,0.01432858758593214,low,White,bisg,0.0,Unprotected
39.0,<62,Unprotected,0.005114682116176246,0.9948853178838236,0.008214034264257217,0.9917859657357428,Male,Unprotected,firstname_age,0.8,0.0010445354190368665,0.00024169597515256736,0.00024002938589586236,0.002345123902315493,0.0026752226302108025,0.9934533926873884,0.006546607312611591,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
68.0,62+,Protected,0.004538935960346996,0.995461064039653,0.002950157265192736,0.9970498427348072,Male,Unprotected,firstname_age,0.8,0.003967372818846674,0.003877113418543498,0.019711553384061626,0.047575130720595306,0.010659595499702702,0.91420923415825,0.08579076584174981,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
61.0,<62,Unprotected,0.9963555420876928,0.0036444579123072647,0.9978888106966924,0.00211118930330753,Female,Protected,firstname_age,0.8,,,,,,,0.0,low,Unknown,bisg,0.0,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
41.0,<62,Unprotected,0.015340489737193682,0.9846595102628064,0.016301126259632485,0.9836988737403676,Male,Unprotected,firstname_age,0.8,0.00416666740664397,0.0005024333491781375,0.006212003487936273,0.0038309970681320534,0.006375040828506596,0.978912857859603,0.02108714214039703,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
37.0,<62,Unprotected,0.0,1.0,,,Unknown,Unknown,firstname_age,0.8,0.010415775761761852,0.008339056330711064,0.029189398099743493,0.028478414426936226,0.007076520067723236,0.9165008353131242,0.08349916468687588,low,White,bisg,0.0,Unprotected
26.0,<62,Unprotected,0.006151331557399593,0.9938486684426004,0.003230365435089845,0.9967696345649102,Male,Unprotected,firstname_age,0.8,0.007995777453361053,0.0003947784246143003,0.1119946177855597,0.022418169448587776,0.01008366367981362,0.8471129932080637,0.15288700679193645,low,White,bisg,0.0,Unprotected
70.0,62+,Protected,0.007241465633567185,0.9927585343664328,0.002812939521800281,0.9971870604781996,Male,Unprotected,firstname_age,0.8,0.0037214122861219745,0.0025861445654775848,0.03755442215585578,0.020502106350750657,0.009310115399476503,0.9263257992423175,0.0736742007576825,low,White,bisg,0.0,Unprotected
46.0,<62,Unprotected,0.004218807920068669,0.9957811920799312,0.004930714953668282,0.9950692850463316,Male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,bisg,0.0,Unknown
37.0,<62,Unprotected,0.0022950135614437732,0.9977049864385562,0.045454545454545456,0.9545454545454546,Male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,bisg,0.0,Unknown
41.0,<62,Unprotected,0.0036696242097372643,0.9963303757902628,0.006201588391018727,0.9937984116089812,Male,Unprotected,firstname_age,0.8,0.0032999438056673194,0.0010702075175181213,0.09484707954377215,0.006811265020798952,0.006855128071237433,0.8871163760410059,0.11288362395899398,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
22.0,<62,Unprotected,0.9992534043140248,0.0007465956859753622,1.0,0.0,Female,Protected,firstname_age,0.8,0.003767844712717055,0.00034818667366500415,0.08879669577314712,0.002681907378954051,0.012013675922211824,0.8923916895393048,0.10760831046069505,low,White,bisg,0.0,Unprotected
36.0,<62,Unprotected,0.996961444747026,0.0030385552529740576,0.9951690821256038,0.004830917874396135,Female,Protected,firstname_age,0.8,0.0011796051261587653,0.005347792232683892,0.005041973164286334,0.9722885316951512,0.001430592751874659,0.014711505029845117,0.9852884949701548,high,Hispanic,bisg,0.0,Protected
29.0,<62,Unprotected,0.01842261618010727,0.9815773838198928,0.028995657655133768,0.9710043423448662,Male,Unprotected,firstname_age,0.8,0.0013042358755585286,0.0010358410079205948,0.025764996916203365,0.006991133796659042,0.00476206649013599,0.9601417259135225,0.03985827408647752,low,White,bisg,0.0,Unprotected
49.0,<62,Unprotected,0.0036075164559548393,0.9963924835440452,0.005481042042816611,0.9945189579571834,Male,Unprotected,firstname_age,0.8,0.0014622148451853237,0.0003266761808089833,0.002713986324065172,0.0033140495902904093,0.004959167277120281,0.9872239057825298,0.012776094217470169,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
46.0,<62,Unprotected,0.0036075164559548393,0.9963924835440452,0.006660973526900086,0.9933390264731,Male,Unprotected,firstname_age,0.8,0.002585548409818846,0.0005982723350746231,0.009853769147085625,0.004173834470612592,0.009858542389946953,0.9729300332474614,0.027069966752538636,low,White,bisg,0.0,Unprotected
41.0,<62,Unprotected,0.006151331557399593,0.9938486684426004,0.013498469245755635,0.9865015307542444,Male,Unprotected,firstname_age,0.8,0.0012977194392646582,0.00012232074895511904,0.5358960913354972,0.01452742097485072,0.010158111412116559,0.43799833608931577,0.5620016639106842,low,Black,bisg,0.0,Protected
19.0,<62,Unprotected,0.004218807920068669,0.9957811920799312,0.0019129837641634368,0.9980870162358364,Male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,bisg,0.0,Unknown
29.0,<62,Unprotected,0.02831947704389409,0.971680522956106,0.01933397044769536,0.9806660295523046,Male,Unprotected,firstname_age,0.8,0.004534760345148408,0.0019471877659513188,0.049758531052689105,0.010605846121187505,0.00974601572481191,0.9234076589902117,0.07659234100978825,low,White,bisg,0.0,Unprotected
48.0,<62,Unprotected,0.00419090337515423,0.9958090966248456,0.005710876235935902,0.994289123764064,Male,Unprotected,firstname_age,0.8,0.001772207590272277,0.00020476065392786125,0.010471923622017572,0.0034413740872774132,0.004240085602676821,0.9798696484438281,0.020130351556171946,low,White,bisg,0.0,Unprotected
42.0,<62,Unprotected,0.0132830626450116,0.9867169373549884,0.0,1.0,Male,Unprotected,firstname_age,0.8,0.0007781710814166849,0.0014764712700358403,0.6022549705337161,0.0037715776832133283,0.00963961037541723,0.3820791990562006,0.6179208009437993,low,Black,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
47.0,<62,Unprotected,0.9886271324126726,0.011372867587327376,1.0,0.0,Female,Protected,firstname_age,0.8,0.0037928809472063583,0.0022223502266427654,0.05062492877315883,0.013620502091865558,0.010970330530790207,0.9187690074303363,0.08123099256966372,low,White,bisg,0.0,Unprotected
49.0,<62,Unprotected,0.9966939668448944,0.0033060331551055546,0.9966813274690124,0.003318672530987605,Female,Protected,firstname_age,0.8,0.000842467546099196,0.0003850533918827442,0.0002994241326935961,0.005169202115791068,0.0077043062249425075,0.9855995465885908,0.014400453411409112,low,White,bisg,0.0,Unprotected
51.0,<62,Unprotected,0.002938261115831209,0.9970617388841688,0.0,1.0,Male,Unprotected,firstname_age,0.8,0.0006714329865135336,0.005299771401792847,0.0038560799716335246,0.9800210947471817,0.0012534928046581942,0.008898128088220143,0.9911018719117798,high,Hispanic,bisg,0.0,Protected
43.0,<62,Unprotected,,,,,Unknown,Unknown,firstname_age,0.8,0.003262531896471252,0.00041790222216418066,0.00602879221039565,0.0038552889346982516,0.00705572185299677,0.9793797628832739,0.020620237116726104,low,White,bisg,0.0,Unprotected
39.0,<62,Unprotected,0.15675675675675674,0.8432432432432433,0.2575757575757576,0.7424242424242424,Unknown,Unknown,firstname_age,0.8,0.003544723028073665,0.0016113472131192527,0.00620317059999571,0.0066251604162857036,0.003687457227707122,0.9783281415148186,0.021671858485181453,low,White,bisg,0.0,Unprotected
19.0,<62,Unprotected,0.9805975295138682,0.01940247048613175,0.9954593231027958,0.004540676897204121,Female,Protected,firstname_age,0.8,0.0023753331422628906,0.010518243923907359,0.6064914111977769,0.00888913192215695,0.006890804019461692,0.36483507579443414,0.6351649242055658,low,Black,bisg,0.0,Protected
45.0,<62,Unprotected,0.998082037643208,0.001917962356792144,0.9957264957264956,0.004273504273504274,Female,Protected,firstname_age,0.8,0.0005686142279856863,0.0016568572419963232,0.0017552730341910982,0.025279131746174726,0.005443937986582742,0.9652961857630694,0.03470381423693057,low,White,bisg,0.0,Unprotected
37.0,<62,Unprotected,0.9956936415547036,0.004306358445296445,0.9963070589659764,0.0036929410340234897,Female,Protected,firstname_age,0.8,0.003694529101708866,0.00168328198770943,0.10530659041259276,0.005945852190462724,0.007092596490794828,0.8762771498167313,0.12372285018326862,low,White,bisg,0.0,Unprotected
32.0,<62,Unprotected,0.0322507504920144,0.9677492495079856,0.01672002845962291,0.9832799715403772,Male,Unprotected,firstname_age,0.8,0.004359284655382539,5.5779106364789774e-05,0.5198199670916137,0.004434536457397424,0.009638624365888204,0.4616918083233534,0.5383081916766467,low,Black,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
47.0,<62,Unprotected,0.004967659633568804,0.9950323403664312,0.004178405241999304,0.9958215947580008,Male,Unprotected,firstname_age,0.8,0.0038131334525190953,0.003187091620002434,0.4499210316593841,0.005741953421719814,0.009393364940695079,0.5279434249056795,0.4720565750943205,low,White,bisg,0.0,Unprotected
