proxy_age,proxy_age_status,prob_female,prob_male,prob_female_age,prob_male_age,proxy_gender,proxy_gender_status,proxy_gender_method,gender_threshold,bisgAian,bisgApi,bisgBlack,bisgHispanic,bisgMulti,bisgWhite,prob_minority,proxy_minority,proxy_race,proxy_race_status,proxy_race_method,race_threshold,bifsgAian,bifsgApi,bifsgBlack,bifsgHispanic,bifsgMulti,bifsgWhite,age_actual
<62,Unprotected,0.008841270779259152,0.9911587292207408,,,male,Unprotected,firstname_age,0.8,0.0,0.011623661287142732,0.0005643129976617622,0.9592608221817959,0.0017207438286385613,0.026830459704760792,0.9731695402952388,high,Hispanic,Protected,bisg,0.8,,,,,,,50.0
<62,Unprotected,0.9947089005395344,0.0052910994604654935,,,female,Protected,firstname_age,0.8,0.002408255707569031,0.003518222193506481,0.02100488800372857,0.0017235664423322595,0.011241201151950951,0.9601038665009128,0.039896133499087286,low,White,Unprotected,bisg,0.8,,,,,,,26.0
<62,Unprotected,0.004222974444384436,0.9957770255556156,,,male,Unprotected,firstname_age,0.8,0.0012718400421678734,0.0038571216891538735,0.0006240878141037204,0.0012663941573257571,0.003756416916467547,0.9892241393807812,0.010775860619218772,low,White,Unprotected,bisg,0.8,,,,,,,31.0
<62,Unprotected,0.060240963855421686,0.9397590361445785,,,male,Unprotected,firstname_age,0.8,0.0,0.9916432418865432,0.00038180150054304926,0.002051138229899893,0.004351132520791467,0.0015726858622227868,0.9984273141377772,high,Api,Protected,bisg,0.8,,,,,,,57.0
<62,Unprotected,0.9968726133468612,0.0031273866531388145,,,female,Protected,firstname_age,0.8,0.0,0.003931739613889144,0.0,0.0010118784701356588,0.001309162320009937,0.9937472195959652,0.00625278040403474,low,White,Unprotected,bisg,0.8,,,,,,,40.0
<62,Unprotected,0.9109691522438108,0.08903084775618918,,,female,Protected,firstname_age,0.8,0.0,0.00016196708591379366,3.520612462378382e-05,0.0004971730842159392,0.003574130128947417,0.9957315235762992,0.004268476423700933,low,White,Unprotected,bisg,0.8,,,,,,,46.0
<62,Unprotected,0.003973521684693347,0.9960264783153068,,,male,Unprotected,firstname_age,0.8,0.0016967424070142574,0.002233585681831291,0.02575240162315144,0.004351428288466618,0.013587372467040929,0.9523784695324956,0.04762153046750453,low,White,Unprotected,bisg,0.8,,,,,,,45.0
<62,Unprotected,0.9972527472527472,0.0027472527472527475,,,female,Protected,firstname_age,0.8,0.0016869884776170574,0.002702104419763081,0.0006569004503158897,0.0015229849444398276,0.006101322176977646,0.9873296995308865,0.0126703004691135,low,White,Unprotected,bisg,0.8,,,,,,,53.0
<62,Unprotected,0.0,1.0,,,male,Unprotected,firstname_age,0.8,0.00376050280644766,0.0013297980752828072,0.3136033706293085,0.019343424917803345,0.01208503683513307,0.6498778667360245,0.3501221332639754,low,Unknown,Unknown,bisg,0.8,,,,,,,20.0
<62,Unprotected,0.7535383184631927,0.24646168153680725,,,Unknown,Unknown,firstname_age,0.8,0.004766086117664418,0.0068523405328665046,0.0002973234966511107,0.001370006195243073,0.0018468729221036008,0.9848673707354714,0.01513262926452871,low,White,Unprotected,bisg,0.8,,,,,,,26.0
62+,Protected,0.0,1.0,,,male,Unprotected,firstname_age,0.8,0.00030806091075190366,0.001020715807422272,0.002842150167026353,0.001365482779441018,0.006991074276006292,0.9874725160593522,0.01252748394064784,low,White,Unprotected,bisg,0.8,,,,,,,66.0
<62,Unprotected,0.8061505612216753,0.19384943877832475,,,female,Protected,firstname_age,0.8,0.003119219879729223,9.825927645394724e-05,0.00011412183281004453,0.0005353272278724098,0.0013919879590704835,0.9947410838240638,0.0052589161759361075,low,White,Unprotected,bisg,0.8,,,,,,,36.0
<62,Unprotected,0.0037625674574072398,0.9962374325425928,,,male,Unprotected,firstname_age,0.8,0.002605438661452222,0.17467112588140773,0.006307973313341383,0.2639848285628178,0.032505081977573416,0.5199255516034074,0.4800744483965925,low,Unknown,Unknown,bisg,0.8,,,,,,,24.0
<62,Unprotected,0.9977018558849859,0.002298144115014096,,,female,Protected,firstname_age,0.8,0.005014061763722033,0.0007202480543145401,0.014118140063948481,0.0012072462887539536,0.0102916303370772,0.9686486734921838,0.031351326507816205,low,White,Unprotected,bisg,0.8,,,,,,,29.0
<62,Unprotected,0.9963051912063552,0.003694808793644929,,,female,Protected,firstname_age,0.8,0.006873709015367549,0.0046496784626314,0.0003752065380834714,0.0014662363801404919,0.008517030484094286,0.9781181391196828,0.0218818608803172,low,White,Unprotected,bisg,0.8,,,,,,,52.0
<62,Unprotected,0.004320455611682686,0.9956795443883172,,,male,Unprotected,firstname_age,0.8,0.0010011880446182534,0.000670243053350597,6.271838575226595e-05,0.002395881930663523,0.0021841384783470013,0.9936858301072684,0.00631416989273164,low,White,Unprotected,bisg,0.8,,,,,,,23.0
<62,Unprotected,0.995909127887532,0.0040908721124679895,,,female,Protected,firstname_age,0.8,0.001644138967917908,0.002728010116828436,0.00019640408688973422,0.0010928905659198782,0.004344374960976313,0.9899941813014678,0.01000581869853227,low,White,Unprotected,bisg,0.8,,,,,,,31.0
<62,Unprotected,0.0033339039467427485,0.9966660960532572,,,male,Unprotected,firstname_age,0.8,0.0,0.0,0.001292807484652698,0.001040841216686285,0.0,0.9976663512986608,0.0023336487013389828,low,White,Unprotected,bisg,0.8,,,,,,,47.0
<62,Unprotected,0.9905673512008354,0.009432648799164636,,,female,Protected,firstname_age,0.8,0.0031013968829472736,0.4219005685099147,0.0059519962660832745,0.000943356228181467,0.008784247370740527,0.5593184347421327,0.4406815652578672,low,Unknown,Unknown,bisg,0.8,,,,,,,43.0
<62,Unprotected,0.19404172019330765,0.8059582798066923,,,male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,Unknown,bisg,0.8,,,,,,,51.0
<62,Unprotected,0.022797927461139896,0.9772020725388602,,,male,Unprotected,firstname_age,0.8,0.003105358322881369,0.009751488199143827,0.0058329906469442895,0.008740903540490933,0.013291788507711629,0.959277470782828,0.04072252921717205,low,White,Unprotected,bisg,0.8,,,,,,,21.0
<62,Unprotected,0.9963523064481542,0.0036476935518458147,,,female,Protected,firstname_age,0.8,0.0005332086360925861,0.002534795883601039,0.00024618654588134264,0.0012751198109243408,0.004622346260957006,0.9907883428625436,0.009211657137456315,low,White,Unprotected,bisg,0.8,,,,,,,57.0
Unknown,Unknown,0.003554964503063156,0.9964450354969367,,,male,Unprotected,firstname_age,0.8,0.0014201362911235669,0.009170621487653574,0.0002419538655292397,0.004491511966420049,0.010335469068752526,0.974340307320521,0.02565969267947896,low,White,Unprotected,bisg,0.8,,,,,,,
<62,Unprotected,0.007544811023319826,0.9924551889766802,,,male,Unprotected,firstname_age,0.8,0.0011073853174319523,0.0,0.000126237857338255,0.0004886985576139008,0.0032578251432152545,0.9950198531244008,0.004980146875599363,low,White,Unprotected,bisg,0.8,,,,,,,30.0
<62,Unprotected,0.003554964503063156,0.9964450354969367,,,male,Unprotected,firstname_age,0.8,0.0,0.00032535829390649656,0.00016626840651226318,0.0022072870068824573,0.002138875975105532,0.9951622103175932,0.00483778968240675,low,White,Unprotected,bisg,0.8,,,,,,,45.0
<62,Unprotected,0.015407321381045704,0.9845926786189544,,,male,Unprotected,firstname_age,0.8,0.0008242974733407763,0.00011215167163160864,6.893323482189168e-05,0.005864696665706788,0.00630477920929285,0.986825141745206,0.013174858254793913,low,White,Unprotected,bisg,0.8,,,,,,,21.0
<62,Unprotected,0.004600095890336978,0.9953999041096632,,,male,Unprotected,firstname_age,0.8,0.00029805513923045164,0.0065108814575152605,0.0011348381704761154,0.027774834165435386,0.008749147380914304,0.9555322436864284,0.04446775631357151,low,White,Unprotected,bisg,0.8,,,,,,,24.0
<62,Unprotected,0.9969394792804184,0.003060520719581585,,,female,Protected,firstname_age,0.8,0.004108010339374965,0.002370844419409105,0.5394638514328967,0.012219205024737393,0.03232470383436722,0.4095133849492149,0.5904866150507854,low,Unknown,Unknown,bisg,0.8,,,,,,,22.0
<62,Unprotected,0.0026002548456940397,0.997399745154306,,,male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,Unknown,bisg,0.8,,,,,,,39.0
<62,Unprotected,0.018875282330987446,0.9811247176690124,,,male,Unprotected,firstname_age,0.8,0.00263348194153974,0.005770889683101223,0.0003660060275971536,0.0013241038725817136,0.006482984870351369,0.9834225336048288,0.0165774663951712,low,White,Unprotected,bisg,0.8,,,,,,,40.0
<62,Unprotected,,,,,Unknown,Unknown,firstname_age,0.8,0.00017321232814060606,0.9736139233571472,0.0002951082414616794,0.000419740835099338,0.011675782635162954,0.013822232602988269,0.9861777673970118,high,Api,Protected,bisg,0.8,,,,,,,25.0
<62,Unprotected,0.0016185303744200266,0.99838146962558,,,male,Unprotected,firstname_age,0.8,0.0010563817038630255,0.003475708827447925,0.002215608860950358,0.2579833017254383,0.011308489951907636,0.7239605089303928,0.2760394910696073,low,Unknown,Unknown,bisg,0.8,,,,,,,28.0
<62,Unprotected,0.0037625674574072398,0.9962374325425928,,,male,Unprotected,firstname_age,0.8,0.00033670672643674977,0.0002866602341433498,2.606853862520773e-05,0.001116020937495827,0.0026552470892193696,0.9955792964740796,0.004420703525920504,low,White,Unprotected,bisg,0.8,,,,,,,38.0
<62,Unprotected,0.9855180096546602,0.014481990345339769,,,female,Protected,firstname_age,0.8,0.0020679569838060498,0.00242030667499981,0.0151867048060654,0.0019566084723072067,0.008822766085914268,0.9695456569769072,0.03045434302309273,low,White,Unprotected,bisg,0.8,,,,,,,30.0
<62,Unprotected,1.0,0.0,,,female,Protected,firstname_age,0.8,0.0029080657753879284,0.001998712615131612,0.2262204195917331,0.01019829229872179,0.01369444503992333,0.7449800646791023,0.2550199353208978,low,Unknown,Unknown,bisg,0.8,,,,,,,22.0
<62,Unprotected,0.9968605953560504,0.003139404643949511,,,female,Protected,firstname_age,0.8,,,,,,,0.0,low,Unknown,Unknown,bisg,0.8,,,,,,,38.0
<62,Unprotected,0.027788328771500254,0.9722116712284996,,,male,Unprotected,firstname_age,0.8,0.0014982174777334765,0.0024092281086398213,0.051201923819943096,0.002640395264399459,0.011845544229769236,0.930404691099515,0.06959530890048507,low,White,Unprotected,bisg,0.8,,,,,,,58.0
<62,Unprotected,0.0,1.0,,,male,Unprotected,firstname_age,0.8,0.0006396009878571561,0.003653366712186858,0.0007919769379296827,0.0008194385478719221,0.0029837985522980447,0.9911118182618563,0.008888181738143663,low,White,Unprotected,bisg,0.8,,,,,,,21.0
<62,Unprotected,0.0026002548456940397,0.997399745154306,,,male,Unprotected,firstname_age,0.8,0.0005649532852196869,0.005988807971073986,0.0008827260427253006,0.02636460639047064,0.00559006137724056,0.9606088449332698,0.03939115506673017,low,White,Unprotected,bisg,0.8,,,,,,,34.0
<62,Unprotected,0.997663270710342,0.002336729289657985,,,female,Protected,firstname_age,0.8,0.0063351410863908214,0.0015408818753086233,0.007313764422826939,0.011905851603720924,0.012882223151404814,0.9600221378603478,0.039977862139652126,low,White,Unprotected,bisg,0.8,,,,,,,53.0
<62,Unprotected,0.9964139930568802,0.0035860069431198275,,,female,Protected,firstname_age,0.8,0.003708825066014285,0.0031225946768066912,0.015247559172716429,0.0019661099618682896,0.010080418565937044,0.9658744925566572,0.03412550744334274,low,White,Unprotected,bisg,0.8,,,,,,,35.0
<62,Unprotected,0.0038035911641859602,0.9961964088358142,,,male,Unprotected,firstname_age,0.8,0.0011095110125792411,0.0036677289471445,7.296933390844421e-05,0.0006062167985206371,0.002908804865015777,0.9916347690428314,0.0083652309571686,low,White,Unprotected,bisg,0.8,,,,,,,56.0
<62,Unprotected,0.002524221389064182,0.9974757786109358,,,male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,Unknown,bisg,0.8,,,,,,,34.0
<62,Unprotected,,,,,Unknown,Unknown,firstname_age,0.8,0.002142937124964856,0.0023058620325014283,0.4670442932334972,0.01634142973084744,0.01761023044682349,0.4945552474313655,0.5054447525686344,low,Unknown,Unknown,bisg,0.8,,,,,,,49.0
<62,Unprotected,0.004218807920068669,0.9957811920799312,,,male,Unprotected,firstname_age,0.8,0.0013056975041693991,0.0,0.0,0.00021469651022444056,0.011136095137810146,0.987343510847796,0.012656489152203984,low,White,Unprotected,bisg,0.8,,,,,,,48.0
<62,Unprotected,0.005114682116176246,0.9948853178838236,,,male,Unprotected,firstname_age,0.8,0.003778368795644984,0.006388888885709652,0.000293633348217884,0.0009138172773541258,0.011319546554220973,0.9773057451388524,0.02269425486114762,low,White,Unprotected,bisg,0.8,,,,,,,42.0
62+,Protected,0.9973697521497218,0.0026302478502781995,,,female,Protected,firstname_age,0.8,0.003220254576383245,0.0038751186205699607,0.07713521679125279,0.010424216955163148,0.011902954009045813,0.8934422390475851,0.10655776095241497,low,White,Unprotected,bisg,0.8,,,,,,,68.0
<62,Unprotected,0.9963821630154782,0.0036178369845217572,,,female,Protected,firstname_age,0.8,0.0006645178236473023,0.0,0.0003036928168405205,0.016489488324110086,0.011685719558655765,0.9708565814767462,0.02914341852325367,low,White,Unprotected,bisg,0.8,,,,,,,26.0
<62,Unprotected,0.9965410663235346,0.003458933676465445,,,female,Protected,firstname_age,0.8,0.004101125640135445,0.003006615736614129,0.026526723337969932,0.009530417026382016,0.010547477331913307,0.9462876409269853,0.05371235907301483,low,White,Unprotected,bisg,0.8,,,,,,,29.0
<62,Unprotected,1.0,0.0,,,female,Protected,firstname_age,0.8,0.0016699911091381824,0.005972864025236848,0.0002845225537724732,0.0018201809996274585,0.007564681270854698,0.9826877600413704,0.017312239958629662,low,White,Unprotected,bisg,0.8,,,,,,,52.0
<62,Unprotected,0.11544297395262584,0.8845570260473742,,,male,Unprotected,firstname_age,0.8,0.0022749524588578816,0.0002564877626704805,0.6851675113856435,0.01598486331005141,0.01628079267854437,0.28003539240423225,0.7199646075957676,low,Unknown,Unknown,bisg,0.8,,,,,,,23.0
<62,Unprotected,0.004967659633568804,0.9950323403664312,,,male,Unprotected,firstname_age,0.8,0.003542261586193937,0.001204357751716212,0.02287545811893471,0.003999466710678487,0.010273239299549824,0.9581052165329268,0.04189478346707317,low,White,Unprotected,bisg,0.8,,,,,,,28.0
<62,Unprotected,0.009221902017291068,0.9907780979827088,,,male,Unprotected,firstname_age,0.8,0.001531376973665022,0.00579733617562157,9.097380121776955e-05,0.0007070845757654635,0.004152508316732583,0.9877207201569976,0.012279279843002408,low,White,Unprotected,bisg,0.8,,,,,,,55.0
<62,Unprotected,,,,,Unknown,Unknown,firstname_age,0.8,0.008503487331829577,0.028015011975929583,0.3016563165324761,0.1548781919979857,0.06271169914866577,0.4442352930131133,0.5557647069868867,low,Unknown,Unknown,bisg,0.8,,,,,,,31.0
<62,Unprotected,0.005114682116176246,0.9948853178838236,,,male,Unprotected,firstname_age,0.8,0.002240449401073781,0.0012967243022063894,0.0004601855849970033,0.6196364003169429,0.003250079995659496,0.3731161603991205,0.6268838396008796,low,Unknown,Unknown,bisg,0.8,,,,,,,49.0
<62,Unprotected,0.014785608674223757,0.9852143913257764,,,male,Unprotected,firstname_age,0.8,0.003254935537833877,0.005102628060201864,0.027048439169581943,0.002068303699348589,0.014846510077262388,0.9476791834557714,0.052320816544228654,low,White,Unprotected,bisg,0.8,,,,,,,19.0
62+,Protected,0.9978926698436266,0.0021073301563734764,,,female,Protected,firstname_age,0.8,0.0005828396925942173,0.0005797948342464227,0.003673753718245904,0.007265544539406818,0.006735144071566834,0.9811629231439398,0.0188370768560602,low,White,Unprotected,bisg,0.8,,,,,,,62.0
<62,Unprotected,,,,,Unknown,Unknown,firstname_age,0.8,0.008699200393295236,0.0002310420666297306,0.008861227796766588,0.008908098491248488,0.011789710974774678,0.9615107202772852,0.038489279722714716,low,White,Unprotected,bisg,0.8,,,,,,,23.0
<62,Unprotected,0.027866530063321727,0.9721334699366784,,,male,Unprotected,firstname_age,0.8,0.004533234559324597,0.01971845595104891,0.0016120030078045214,0.9133516848873594,0.00766613697820911,0.0531184846162536,0.9468815153837464,high,Hispanic,Protected,bisg,0.8,,,,,,,19.0
<62,Unprotected,0.9971693443355648,0.0028306556644351424,,,female,Protected,firstname_age,0.8,0.00956914952872109,0.0003946123923538328,0.02077623782814584,0.006289387468655119,0.01070994759296954,0.9522606651891546,0.04773933481084541,low,White,Unprotected,bisg,0.8,,,,,,,58.0
<62,Unprotected,0.015340489737193682,0.9846595102628064,,,male,Unprotected,firstname_age,0.8,0.0052751598024447476,0.005104722366268535,0.024211738832460267,0.002057356205579924,0.014438885786499815,0.9489121370067468,0.05108786299325329,low,White,Unprotected,bisg,0.8,,,,,,,47.0
<62,Unprotected,0.9964887734472281,0.003511226552772162,,,female,Protected,firstname_age,0.8,0.005635787801687121,0.010672580534226877,0.00840776208763936,0.040697699773350166,0.016078781928539284,0.9185073878745572,0.08149261212544281,low,White,Unprotected,bisg,0.8,,,,,,,56.0
<62,Unprotected,0.9874685455460492,0.01253145445395068,,,female,Protected,firstname_age,0.8,0.001178957705003606,0.0003356945660365537,0.003679811908953648,0.0009007169201586412,0.003256728369180827,0.9906480905306668,0.009351909469333277,low,White,Unprotected,bisg,0.8,,,,,,,21.0
<62,Unprotected,0.006151331557399593,0.9938486684426004,,,male,Unprotected,firstname_age,0.8,0.0073707858343190595,0.0010559521344316453,0.004371679402670886,0.0294162150328035,0.013469946735070095,0.9443154208607047,0.055684579139295184,low,White,Unprotected,bisg,0.8,,,,,,,31.0
<62,Unprotected,0.005368348955023109,0.9946316510449768,,,male,Unprotected,firstname_age,0.8,0.0019165028666859288,0.002632309763763452,0.009250019348911342,0.0017713865410111927,0.007162714681121648,0.9772670667985064,0.022732933201493558,low,White,Unprotected,bisg,0.8,,,,,,,56.0
<62,Unprotected,0.9969528867866274,0.003047113213372589,,,female,Protected,firstname_age,0.8,0.00029437397018115867,0.00033142455459568007,5.4158518581112845e-05,0.0006950326978161593,0.0024357504309685213,0.9961892598278572,0.003810740172142633,low,White,Unprotected,bisg,0.8,,,,,,,41.0
<62,Unprotected,0.004842168755445345,0.9951578312445548,,,male,Unprotected,firstname_age,0.8,0.0003700402612147586,0.000345886821563762,0.00017762560153029792,0.0009982941636516984,0.00046561070131785246,0.9976425424507216,0.002357457549278369,low,White,Unprotected,bisg,0.8,,,,,,,22.0
<62,Unprotected,0.9972301023008684,0.0027698976991314466,,,female,Protected,firstname_age,0.8,0.0011095110125792411,0.0036677289471445,7.296933390844421e-05,0.0006062167985206371,0.002908804865015777,0.9916347690428314,0.0083652309571686,low,White,Unprotected,bisg,0.8,,,,,,,54.0
<62,Unprotected,0.0,1.0,,,male,Unprotected,firstname_age,0.8,0.0,0.9652581096723872,0.0003070570607175085,0.001720944187224084,0.012269371193554415,0.020444517886117054,0.9795554821138832,high,Api,Protected,bisg,0.8,,,,,,,35.0
<62,Unprotected,,,,,Unknown,Unknown,firstname_age,0.8,0.004481256918085085,0.040862107158464216,0.0629123377255502,0.8006318460198191,0.013634512187200352,0.0774779399908811,0.9225220600091192,high,Hispanic,Protected,bisg,0.8,,,,,,,53.0
62+,Protected,0.001683480689852976,0.998316519310147,,,male,Unprotected,firstname_age,0.8,0.002528623439712063,0.002358200119273921,0.23423717047630305,0.00744898096358347,0.01500139861219727,0.7384256263889302,0.2615743736110697,low,Unknown,Unknown,bisg,0.8,,,,,,,66.0
<62,Unprotected,0.9977018558849859,0.002298144115014096,,,female,Protected,firstname_age,0.8,0.006453873699890783,0.00034670192303247596,0.008563491097619983,0.0018809724628165109,0.004983774060179584,0.9777711867564606,0.022228813243539338,low,White,Unprotected,bisg,0.8,,,,,,,25.0
<62,Unprotected,0.005187518758965899,0.9948124812410342,,,male,Unprotected,firstname_age,0.8,0.004696873468758413,0.00262490795804808,0.21562231343577645,0.008253236767495498,0.015672291587434304,0.7531303767824873,0.24686962321751274,low,Unknown,Unknown,bisg,0.8,,,,,,,32.0
<62,Unprotected,0.004600095890336978,0.9953999041096632,,,male,Unprotected,firstname_age,0.8,0.0050245543142620796,0.0688262115293898,0.07378002579636228,0.009067693730414177,0.019873257340152217,0.8234282572894196,0.17657174271058051,low,White,Unprotected,bisg,0.8,,,,,,,32.0
62+,Protected,0.003973521684693347,0.9960264783153068,,,male,Unprotected,firstname_age,0.8,0.0,0.00633366437207375,0.9678595298188356,0.0,0.010878704599719454,0.014928101209371126,0.9850718987906288,high,Black,Protected,bisg,0.8,,,,,,,62.0
<62,Unprotected,0.9970733216914608,0.0029266783085390925,,,female,Protected,firstname_age,0.8,0.0018681780948843773,0.003346636557878161,0.0014933552096848075,0.0007682215387240998,0.003864622216571712,0.9886589863822568,0.011341013617743156,low,White,Unprotected,bisg,0.8,,,,,,,51.0
62+,Protected,,,,,Unknown,Unknown,firstname_age,0.8,0.00512168165039457,0.003171330913015941,0.1369334689052645,0.008479691653797467,0.014102922375601597,0.8321909045019259,0.16780909549807407,low,White,Unprotected,bisg,0.8,,,,,,,67.0
<62,Unprotected,,,,,Unknown,Unknown,firstname_age,0.8,,,,,,,0.0,low,Unknown,Unknown,bisg,0.8,,,,,,,42.0
<62,Unprotected,0.9969083134247456,0.0030916865752544623,,,female,Protected,firstname_age,0.8,0.0,0.0014630156340527454,0.00029977842289016104,0.0015477469162915914,0.010754031404030407,0.9859354276227352,0.014064572377264908,low,White,Unprotected,bisg,0.8,,,,,,,36.0
<62,Unprotected,0.9805975295138682,0.01940247048613175,,,female,Protected,firstname_age,0.8,0.006604718013536154,0.0007325635224512067,0.008404893584081037,0.0011128596803129127,0.00829054385242697,0.9748544213471918,0.02514557865280828,low,White,Unprotected,bisg,0.8,,,,,,,29.0
<62,Unprotected,0.08587257617728533,0.9141274238227148,,,male,Unprotected,firstname_age,0.8,0.005285575689339091,0.007216071452304317,0.6218975704740116,0.010997154230138452,0.01074500354551728,0.3438586246086893,0.6561413753913108,low,Unknown,Unknown,bisg,0.8,,,,,,,52.0
<62,Unprotected,0.0,1.0,,,male,Unprotected,firstname_age,0.8,0.0039796375361843255,0.00045900418682295505,0.003541549001353656,0.004621992219193349,0.0059070085234989725,0.9814908085329468,0.01850919146705326,low,White,Unprotected,bisg,0.8,,,,,,,37.0
62+,Protected,0.9975729165620096,0.002427083437990243,,,female,Protected,firstname_age,0.8,0.00029243775458373924,0.0007995029786706996,0.0,0.0,0.0,0.9989080592667456,0.0010919407332544392,low,White,Unprotected,bisg,0.8,,,,,,,65.0
<62,Unprotected,0.9974887686428752,0.0025112313571247725,,,female,Protected,firstname_age,0.8,0.0005221101586031746,0.00679363954547946,5.951863969936675e-05,0.0007485259862096457,0.0016633067155141087,0.9902128989544944,0.009787101045505757,low,White,Unprotected,bisg,0.8,,,,,,,52.0
<62,Unprotected,0.004165301771062382,0.9958346982289376,,,male,Unprotected,firstname_age,0.8,0.0,0.00014137560777922425,0.0,0.00020944176835976046,0.0,0.9996491826238608,0.0003508173761389846,low,White,Unprotected,bisg,0.8,,,,,,,54.0
<62,Unprotected,0.003736634695655661,0.9962633653043445,,,male,Unprotected,firstname_age,0.8,0.0027309175137821147,0.0003252371474306333,0.00010276208136787829,0.0010240400011897574,0.00449313600126534,0.9913239072549642,0.008676092745035724,low,White,Unprotected,bisg,0.8,,,,,,,21.0
<62,Unprotected,0.9990488964760396,0.0009511035239604924,,,female,Protected,firstname_age,0.8,0.0033270357239515765,0.0029797040924148194,0.18125218176752456,0.020919272672853817,0.024136103268841164,0.7673857024744141,0.23261429752558604,low,Unknown,Unknown,bisg,0.8,,,,,,,41.0
<62,Unprotected,0.00419090337515423,0.9958090966248456,,,male,Unprotected,firstname_age,0.8,0.0005532944221992544,0.00028922633309052013,6.47782212010625e-05,0.0038618050780890477,0.0018280345071161523,0.9934028614383038,0.006597138561696038,low,White,Unprotected,bisg,0.8,,,,,,,50.0
62+,Protected,0.9970909315982082,0.0029090684017918627,,,female,Protected,firstname_age,0.8,0.004266219902621053,0.01043395282903783,0.38593249932235707,0.007975540780473559,0.02765899512903924,0.5637327920364713,0.4362672079635288,low,Unknown,Unknown,bisg,0.8,,,,,,,62.0
<62,Unprotected,0.002348908835971861,0.9976510911640282,,,male,Unprotected,firstname_age,0.8,0.0,0.00228268509917146,0.0,0.0015548784366198306,0.005943604310229717,0.990218832153979,0.009781167846021007,low,White,Unprotected,bisg,0.8,,,,,,,49.0
<62,Unprotected,0.004163481872675376,0.9958365181273248,,,male,Unprotected,firstname_age,0.8,0.002001236837486474,0.0022275135016096323,0.017878596901812278,0.0025065693470519602,0.011309160209844423,0.9640769232021952,0.035923076797804765,low,White,Unprotected,bisg,0.8,,,,,,,46.0
<62,Unprotected,0.090256375055771,0.909743624944229,,,male,Unprotected,firstname_age,0.8,0.0027238866894971,0.008608737296370196,0.2272211110650741,0.006256714669247384,0.024438492372197973,0.7307510579076132,0.2692489420923868,low,Unknown,Unknown,bisg,0.8,,,,,,,21.0
<62,Unprotected,0.5119255238142025,0.4880744761857975,,,Unknown,Unknown,firstname_age,0.8,0.004104617497197808,0.0017335734114037845,0.3814213303415835,0.00753708144279474,0.023710055027183943,0.5814933422798363,0.41850665772016377,low,Unknown,Unknown,bisg,0.8,,,,,,,52.0
<62,Unprotected,0.9967556637121912,0.0032443362878088705,,,female,Protected,firstname_age,0.8,0.0,0.057831442034513125,0.0,0.001398027338132165,0.05052199386442092,0.8902485367629339,0.1097514632370662,low,White,Unprotected,bisg,0.8,0.0,0.0014653831703157194,0.0,3.258378956294456e-05,0.00010265514482393748,0.9983993778952972,40.0
<62,Unprotected,0.06471030850263355,0.9352896914973664,,,male,Unprotected,firstname_age,0.8,0.003882192781574001,0.0006463273091897722,0.2571287820189063,0.038570885468137785,0.011888865742796729,0.6878829466793954,0.3121170533206046,low,Unknown,Unknown,bisg,0.8,,,,,,,25.0
<62,Unprotected,0.1391941391941392,0.8608058608058609,,,male,Unprotected,firstname_age,0.8,0.0008035444015796496,3.94307772399828e-05,0.9708401896799828,0.000427168332573342,0.002868572202043717,0.025021094606580703,0.9749789053934196,high,Black,Protected,bisg,0.8,,,,,,,44.0
<62,Unprotected,0.0,1.0,,,male,Unprotected,firstname_age,0.8,0.003804506430154429,0.003759847569317296,0.4503303550348071,0.010363474750753688,0.036269760041464254,0.4954720561735032,0.5045279438264968,low,Unknown,Unknown,bisg,0.8,,,,,,,26.0
Unknown,Unknown,0.018875282330987446,0.9811247176690124,,,male,Unprotected,firstname_age,0.8,0.0006504253824423287,0.0031847867227637852,0.00025703982633458054,0.0009544510052171252,0.003045965734307383,0.9919073313289348,0.0080926686710652,low,White,Unprotected,bisg,0.8,,,,,,,
<62,Unprotected,0.003973521684693347,0.9960264783153068,,,male,Unprotected,firstname_age,0.8,0.0027878047517212066,0.0005532726869573183,0.0002497318531367452,0.0006458987124855013,0.004203473217915046,0.9915598187777841,0.008440181222215817,low,White,Unprotected,bisg,0.8,,,,,,,41.0
<62,Unprotected,0.047912409047379284,0.9520875909526209,,,male,Unprotected,firstname_age,0.8,0.00476383070430665,0.003190866577767248,0.0019614683426578566,0.0017713027326218868,0.009035149296360095,0.9792773823462864,0.020722617653713738,low,White,Unprotected,bisg,0.8,,,,,,,48.0
<62,Unprotected,0.0,1.0,,,male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,Unknown,bisg,0.8,,,,,,,27.0
<62,Unprotected,0.01851994088142536,0.9814800591185746,,,male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,Unknown,bisg,0.8,,,,,,,18.0
<62,Unprotected,0.005114682116176246,0.9948853178838236,,,male,Unprotected,firstname_age,0.8,0.005781033555390274,0.0004792360338828912,0.1866277327102498,0.06174245065524767,0.016051680818698462,0.7293178662265309,0.27068213377346906,low,Unknown,Unknown,bisg,0.8,,,,,,,50.0
